id,title,href,price,area_m2,n_room,n_wc,district,city,published_date,image_path,Diện tích,Mức giá,description,lat,long,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất
34679399,"Xem nhà 24/7: Chuyên bán cắt lỗ CC Vinhomes Metropolis hỗ trợ vay 70%, sổ đỏ chính chủ 0944 266 ***",/ban-can-ho-chung-cu-pho-lieu-giai-phuong-ngoc-khanh-prj-vinhomes-metropolis-lieu-giai/xem-nha-24-7-chuyen-ban-cat-lo-cc-vinmes-tro-vay-70-so-do-chinh-chu-0944-266-333-pr34679399,"6,5 tỷ",78.09,2.0,,Ba Đình,Hà Nội,2023-07-25,"['34679399-1.jpg', '34679399-2.jpg', '34679399-3.jpg', '34679399-4.jpg']","78,09 m²","6,5 tỷ","Bất động sản Bình Minh chuyên mua bán, cho thuê chung cư Vinhomes Metropolis 29 Liễu Giai, Ba Đình, Hà Nội.Gọi ngay để được tư vấn nhanh và chính xác nhất: 0944 266 ***.Website: https://batdongsanbinhminh.vn/- Giá cam kết rẻ nhất thị trường.- Tư vấn nhiệt tình chính xác nhất.- Công ty có văn phòng ngay tại Vinhomes Metropolis nên xem nhà bất kể khi nào 24/7.- Ký hợp đồng trực tiếp với chủ nhà.- Có ưu đãi cho khách hàng đặt cọc trước.- Khách mua được xem trực tiếp căn hộ, làm việc chính chủ.- Hỗ trợ tư vấn về pháp lý và thủ tục trong suốt thời gian mua bán nhà.Căn 1 PN:- M3 - 2x04. DT 55m², ban công view nội khu giá 4,9 tỷ.- M1 - 2x03, DT 55.52m², hướng ĐN giá 5 tỷ.- M2 - 2x06. DT 49m², hướng ĐB, view Hồ Tây và nội khu giá 4.8 tỷ.- M2 - 3x09. DT 57m², full đồ đẹp, hướng ĐB view Hồ Tây và nội khu giá 5,2 tỷ.- M3 - 3x11, DT 55m², ban công ĐN view Hồ Tây và công viên Bách Thảo giá 5,4 tỷ.Căn 2 PN:- M1 - 2x11A. DT 78.09m², hướng TB giá 6,5 tỷ.- M2 - 3x15. Có cam kết thuê lại 2 năm của CĐT, DT 78.41m², hướng TN view hồ Ngọc Khánh  giá 6,9 tỷ.- M2 - 2x11A, DT 79.41m², hướng TN, view Hồ Ngọc Khánh, giá 6,5 tỷ.- Căn hot M2 - 3x05, DT 79m², ban công view Hồ Tây giá 7,6 tỷ.- M3 - 0x08, DT 80m², view nội khu trường Vinschool giá 6,8 tỷ bao tên.- M3 - 4x07, DT 78.42m² view chéo hồ Tây giá 6.9 tỷ bao tên.- M3 - 2x01. DT 81m² ban công ĐN view công viên Bách thảo giá 7,5 tỷ full nội thất đang cho Nhật thuê.Căn 3 PN:- M1 - 0x04 - DT 115m². Ban công ĐN view bể bơi và nội khu giá 10,9 tỷ.- M2 - 2x12A: DT 100,5m², ban công TN view Hồ Ngọc Khánh, giá chỉ 9,8 tỷ.- Căn góc M2 - 2x02 - DT 110m². Ban công TN view Hồ Ngọc Khánh giá 11,6 tỷ.- Căn góc M3 - 3x02. DT 119.35m², hướng ĐN, bán 12,9 tỷ.- Căn góc M3 - 1x03, DT 110.35m². Hướng ĐN, 12,4 tỷ.- Căn góc M3 - 2x09, DT 130m². Ban công ĐB view Hồ Tây tuyệt đẹp, giá bán 14,5 tỷ.- Căn M3 - 2x12. DT 114.34m². Ban công ĐN, giá 12.4 tỷ.Căn 4 PN:- Căn góc M1 - 0x01: DT 143m² view nội khu, giá 15,5 tỷ.- Căn góc M2 - 2x03. DT 143.19m². View Hồ Tây và nội khu, giá 16,5 tỷ.- Căn góc M2 - 3x11. DT 143.19m², view Kim Mã giá 17 tỷ.- Căn góc M3 - 3x10. DT 146.19m², View trực diện Hồ Tây, giá 18 tỷ.Các căn penthouse, Sky villa:- Căn Sky Villa toà M3 - Sky - 05. DT 420m². Hướng ĐN. Bán 96 Tỷ vào tên.- Căn Sky Villa M2SK06. DT 377.5m². Hướng TN - TB, giá 83 tỷ.Bất động sản Bình Minh.Hotline: 0944 266 ***https://batdongsanbinhminh.vn/Email: batdongsanbinhminhland@gmail.com",21.0332698822021,105.816703796387,,,Tây - Bắc,Đông - Nam,,2 phòng,,Đã có sổ đỏ chính chủ.,"- Nội thất hoàn thiện của chủ đầu tư: Sàn gỗ, trần thạch cao, hệ thống chiếu sáng, hệ thống bếp cao cấp, điều hòa âm trần Mitsubishi, tủ âm tường. - Full nội thất: Sofa, giường, bàn ăn, tivi, tủ lạnh."
31086149,"Bán căn hộ Quận 9 nhà mới 100% đã có sổ hồng 1 + 1PN giá 1tỷ650,2PN +2WC giá 2tỷ150, 3PN + 3WC 3tỷ6",/ban-can-ho-chung-cu-duong-go-cat-phuong-phu-huu-2-prj-can-ho-ricca-quan-9/-ban-gap-9-dt-58m2-1pn-loc-b-tang-trung-pr31086149,"1,65 tỷ",56.0,2.0,1.0,Quận 9,Hồ Chí Minh,2023-07-25,"['31086149-1.jpg', '31086149-2.jpg', '31086149-3.jpg', '31086149-4.jpg']",56 m²,"1,65 tỷ","Cần  bán chuyển nhượng 20 căn hộ Ricca đẹp và giá tốt, nằm trong khu dân cư Rio Centro, ngay mặt tiền D7, Gò Cát, phường Phú Hữu, TP. Thủ Đức.+ Diện tích: 40m² 1 + 1PN, 1WC giá 1.350 tỷ. Chung cư ehomes phú hữu.+ Diện tích: 50m² 1 + 1PN, 1WC giá 1.650 tỷ căn có thiết kế bếp riêng.+ Diện tích: 52m² 1 + 1PN, 1WC giá 1.7 tỷ tầng cao view thoáng.+ Diện tích: 56m² 1 + 1PN, 1WC giá 1.73 tỷ view Đông nam.+ Diện tích : 58m² 1+1PN, 1WC full nội thất giá 1 tỷ 9 view Lanmark 81.+ Diện tích : 64m² 2PN + 2WC giá 1 tỷ 9 chung cư sky9 đường liên phường.+ Diện tích: 71 m² 2PN, 2WC giá 2 tỷ 150 căn góc 2 view thoáng, có nội thất sẵn.+ Diện tích: 120 m² duplex 3PN, 3WC giá 3.7 tỷ có sân vườn 15m² mát mẻ.+ Diện tích: 130m² shophouse 3PN, 2WC 4 tỷ 3 có thể ngăn thêm 1 tầng để ở và kinh doanh.+ Giao thông thuận tiện kết nối với các tiện ích bên ngoài như: UBND, Trường học các cấp từ 1 - 3, Ngân hàng, Bách Hóa Xanh, TT y tế, Bệnh viện Trung Ương...+ Dễ dàng kết nối với quận 2, Thủ Thiêm, Quận 7, Đồng Nai, Bình Dương.+ Nội khu: Công viên, khu vui chơi trẻ em, Khu thể thao tổng hợp, gym, bể bơi tràn bờ, trường học mầm non, cafe...+ Ngân hàng cho vay 80% giá trị căn hộ.+ Nội thất sang trọng, bàn giao nội thất cơ bản: Cửa chống cháy, khóa từ, tủ bếp trên tủ bếp dưới, phòng ngủ lát sàn gỗ, thiết bị vệ sinh đầy đủ...+ Pháp lý đầy đủ: Sổ hồng bàn giao.+ Liên hệ ngay: Mr. Trung 0902 564 *** để nhận chìa khóa xem nhà 24/7.",10.7846250534058,106.80054473877,,,Tây - Bắc,Đông - Nam,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Nội thất cơ bản.
37741237,"Bán nhà Lê Trọng Tấn Hà Đông, 4T, lô góc 3 thoáng, oto vào nhà",/ban-nha-rieng-duong-le-trong-tan-phuong-la-khe/ban-ha-dong-4t-lo-goc-3-thoang-oto-vao-pr37741237,"5,85 tỷ",45.0,,,Hà Đông,Hà Nội,2023-07-25,"['37741237-1.jpg', '37741237-2.jpg', '37741237-3.jpg', '37741237-4.jpg']",45 m²,"5,85 tỷ","Bán nhà Lê Trọng Tấn Hà Đông, 4T, lô góc 3 thoáng, oto vào nhà.Vị trí:- Cách đường Lê Trọng Tấn chỉ 100m.- Cách siêu thị Aeon chỉ 5 phút đi xe.- Cách phường la chỉ vài bước chân.Tiện ích:- Xung quanh là hệ thống giao thông thuận tiện đi mọi miền tổ quốc.- Hệ thống trường học các cấp từ mầm non đến đại học, phong phú và đa dạng, đây là sự lựa chọn hàng đầu cho con em đến trường.- Từ chợ dân sinh đến siêu thị cao cấp đều ngay gần nhà.- Hệ sinh thái đô thì có rất nhiều công viên cây xanh.- Đặc biệt: Đối diện nhà là công viên cây xanh của phường.Kết cấu nhà: Nhà dân xây chắc chắn và rất đẹp.- Tầng 1 thiết kế Gác lửng là phòng khách, dưới là chỗ để oto + bếp và nhà vệ sinh.- Tầng 2 với 2 phòng siêu đẹp ốp sàn gỗ và nhà vệ sinh đầy đủ.- Tầng 3 với 1 phòng ngủ và 1 phòng thờ ông bà tổ tiên.- Tầng 4 là sân phơi.Mọi thông tin liên hệ em chủ nhà: Nguyễn Tính để được xem nhà trực tiếp.Xin cảm ơn.",20.9681471,105.7549524,,,,,4 tầng,,,,
37741144,"BĐS hiếm, vị trí tuyệt đẹp trên núi cao, view biển toàn bộ",/ban-dat-duong-vi-ba-phuong-1-24/bds-hiem-tri-tuyet-dep-tren-nui-cao-ew-bien-toan-bo-pr37741144,40 tỷ,800.0,,,Vũng Tàu,Bà Rịa Vũng Tàu,2023-07-25,"['37741144-1.jpg', '37741144-2.jpg', '37741144-3.jpg', '37741144-4.jpg']",800 m²,40 tỷ,"Đất trên núi lớn, đường xe hơi vào tận nơi. Sổ đỏ chính chủ. BĐS thuộc loại cực hiếm, phù hợp khách tài chính mạnh, có nhu cầu phát triển nhà nghỉ dưỡng.",10.3550602,107.0669822,,,,,,,,Sổ đỏ/ Sổ hồng,
37688322,Top 10 căn chuyển nhượng HPC Landmark 105 thiết kế đẹp nhất giá tốt nhất tháng 7 này. LH 0973 985 ***,/ban-can-ho-chung-cu-phuong-la-khe-prj-hpc-landmark-105/top-10-chuyen-nhuong-105-thiet-ke-dep-nhat-gia-tot-nhat-thang-7-nay-lh-0973985809-pr37688322,"3,6 tỷ",136.0,4.0,3.0,Hà Đông,Hà Nội,2023-07-24,"['37688322-1.jpg', '37688322-2.jpg', '37688322-3.jpg', '37688322-4.jpg']",136 m²,"3,6 tỷ","TOp 10 căn chuyển nhượng HPC Landmark 105 thiết kế đẹp nhất, giá tốt nhất tháng 7 này (cam kết không đăng giá ảo, thông tin ảo, diện tích bài đăng là diện tích thông thủy sử dụng).(*) Căn 2PN.- Căn 2N diện tích 84m², thiết kế 2PN tầng trung, full nội thất liền tường giá 2tỷ7 bao phí.- Căn A5 diện tích 86m², thiết kế 2PN full nội thất siêu đẹp ban công quanh nhà 2tỷ820 bao phí.(*) Căn 3PN.- Căn A4 diện tích 99.6m² thiết kế 3PN vườn treo thoáng mát, full nội thất, giá 2tỷ9 bao thuế phí.- Căn F diện tích 106m² thiết kế 3PN giá 3tỷ full nội thất bao phí.- Căn góc E diện tích 107m² K35 thiết kế 3N giá 3tỷ4 full bao phí.- Căn góc A2 diện tích 112m² thiết kế 3PN thoáng mát 2 ban công vườn treo 3tỷ250 bao phí.- Căn L1 diện tích 136m², 4 ngủ, 3 vệ sinh, 2 ban công, nhà nguyên bản mới tinh giá 3tỷ6 bao phí.- Căn K' diện tích 133m² (Á Hậu) tòa K35 tầng đẹp nhà nguyên bản, mới tinh giá 3tỷ850 bao phí.- Căn góc N diện tích 143m² (Á Hậu 1) thiết kế 4N tầng trung ban công Đông Nam, full đồ liền tường, có sổ giá nhỉnh 3,96 tỷ bao phí.- Căn hoa hậu, vườn treo 21m, 4 ngủ, 3 vệ sinh, 1 ban công tầng đẹp hướng mát, giá 5tỷ5 bao phí.Liên hệ em Hoa để nhận thiết kế căn hộ, hình ảnh thực tế và book lịch đi xem nhà: 0973 985 ***",20.97366714477539,105.75871276855469,,,,,,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ
36909607,"Tin gấp Q7 Riverside, bán căn 3PN 89m2, giá rẻ 3.1 tỷ bao hết, ở ngay, mới 100% xem nhà 0939 720 ***",/ban-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-con-hoc-thuy-sy-ban-3pn-89m2-gia-re-3-ty-bao-het-o-ngay-moi-100-xem-nha-0939720039-pr36909607,"3,1 tỷ",89.0,3.0,2.0,Quận 7,Hồ Chí Minh,2023-07-24,"['36909607-1.jpg', '36909607-2.jpg', '36909607-3.jpg', '36909607-4.jpg']",89 m²,"3,1 tỷ","Tin gấp Q7 Riverside.Thông tin căn hộ:- Diện tích: 89m², 3PN + 2WC.- Đặc biệt căn góc thoáng mát.- Giá: 3.1 tỷ.- Xem ngay nhà thực tế 24/24, gặp chính chủ nhà: 0939 720 ***.Tất cả các căn hộ Q7 được thiết kế tối ưu không gian mở, các căn đều có tầm view xa bao quát thành phố từ nhiều hướng.Các phòng ngủ trong mỗi căn hộ đều có cửa sổ lớn, hướng ra không gian ngoài trời đón ánh sáng, gió tự nhiên giúp căn hộ luôn thông thoáng, mát mẻ.Khu bếp và phòng khách được tách riêng biệt và có sân phơi riêng.Khu phòng khách được thiết kế nối với khu bàn ăn, có ban công riêng, giúp tối ưu diện tích và thuận tiện trong sinh hoạt.Tiện ích tiện lợi 3 tầng trung tâm thương mại - gym, hồ bơi, khu vui chơi trẻ em, game,...",10.718033790588379,106.74239349365234,,,,,,3 phòng,2 phòng,,
37740698,Tổng hợp quỹ căn liền kề 90m2 - 96m2 rẻ nhất dự án Vinhomes Riverside The Harmony LH : 0981 804 ***,/ban-nha-biet-thu-lien-ke-vinhomes-the-harmony/tong-hop-quy-can-90m-96m-re-nhat-du-an-riverside-lh-0981-804-598-pr37740698,17 tỷ,90.0,,,Long Biên,Hà Nội,2023-07-24,"['37740698-1.jpg', '37740698-2.jpg', '37740698-3.jpg', '37740698-4.jpg']",90 m²,17 tỷ,Tổng hợp quỹ căn liền kề 90m² - 96m² rẻ nhất dự án Vinhomes Riverside The Harmony.- NQ 3: 90m² hoàn thiện full đồ bán 19 tỷ BP.- NQ4: 90m² hoàn thiện full đồ bán 21 tỷ.- NQ 7: 90m² thô nguyên bản CĐT bán 20 tỷ.- NQ 7: 90m² hoàn thiện full đồ nội thất đẹp bán 22 tỉ.- NQ8: 90m² hoàn thiện full nội thất đẹp bán 23 ti.- NQ12: 96m² hoàn thiện full nội thất đẹp bán 25 tỉ.- NQ17: 90m² hoàn thiện bán 18 tỉ.- NQ 20: 96m² hoàn thiện bán 22 tỉ.- NQ 21: 90m² hoàn thiện full đồ bán 19 tỉ.- Phong Lan: 96m² hoàn thiện full đồ bán 17 tỉ.Khách hàng hữu duyên xin liên hệ: 0981 804 *** Mr Dũng.,21.04736328125,105.90567016601562,,,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
37525161,Mở bán chung cư NOXH Bàu Tràm Lakeside Liên Chiểu Đà Nẵng giá 720tr,/ban-can-ho-chung-cu-duong-me-linh-phuong-hoa-hiep-nam-prj-the-ori-garden/mo-ban-noxh-bau-tram-lakeside-lien-chieu-da-nang-gia-720tr-pr37525161,944 triệu,59.0,2.0,2.0,Liên Chiểu,Đà Nẵng,2023-07-24,"['37525161-1.jpg', '37525161-2.jpg', '37525161-3.jpg', '37525161-4.jpg']",59 m²,16 triệu/m²,"The Ori Garden: Căn hộ linh hoạt ""match"" mọi cư dân.The Ori Garden sở hữu đa dạng các lựa chọn sản phẩm căn hộ khác nhau phù hợp với đa dạng nhu cầu, cho các chủ nhân có thể thoải mái ""quẹt phải"" ring về ngay tổ ấm ""hợp gu"" với mình:Căn 1 phòng ngủ + 1:Thiết kế mở rộng không gian đa zi năng cho chủ nhân độc thân một cuộc sống tối giản mà vẫn đảm bảo tiện nghi.Căn 2 phòng ngủ:Loại hình căn hộ thích hợp cho những gia đình 2 thế hệ nhờ cấu trúc phòng hợp lý và sự linh hoạt trong diện tích.Căn 3 phòng ngủ:Căn hộ mơ ước của những gia đình đa thế hệ sở hữu không gian rộng rãi, thoáng đãng, đáp ứng mọi nhu cầu sinh hoạt hàng ngày của các thành viên trong gia đình.Thiết kế căn hộ tại The Ori Garden đạt 300% công năng:100% căn hộ đón ảnh sáng tự nhiên.100% căn hộ có bếp thông logia.100% căn hộ có 2 phòng ngủ trở lên.Đến với The Ori Garden để lựa cho mình và gia đình tổ ấm ""hợp gu"".== Liên hệ Hotline: 0978.348.334.-----------------------The Ori Garden - thành phố văn minh của cộng đồng ưu tú.Địa chỉ: Lô B4 - 2, khu đô thị xanh Bàu Tràm Lakeside, P. Hoà Hiệp Nam, Q. Liên Chiểu, TP. Đà Nẵng.Chủ đầu tư: Công ty cổ phần đầu tư Sài Gòn - Đà Nẵng.Thời gian bàn giao dự kiến: Quý IV/2024.Ngân hàng hỗ trợ: Ngân hàng chính sách xã hội - TP. Đà Nẵng.",16.0923728942871,108.126586914063,,,Đông - Nam,Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất
37740577,"Chính chủ bán nhà đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội. Địa chỉ: Ngõ 249/7",/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-tan-3/chinh-chu-ban-cau-giay-ha-noi-dia-chi-ngo-249-7-pr37740577,"9,85 tỷ",60.0,8.0,8.0,Cầu Giấy,Hà Nội,2023-07-24,"['37740577-1.jpg', '37740577-2.jpg', '37740577-3.jpg', '37740577-4.jpg']",60 m²,"9,85 tỷ","Chính chủ cần tiền bán gấp nhà đường Hoàng Quốc Việt, Phường Nghĩa Cầu Giấy, Hà Nội: 60m² (sổ 44,1m²), 6m mặt tiền, hai mặt ngõ ô tô qua nhà vào nhà, 9 phòng đang cho thuê 30 triệu/th.Giá: 9,85 tỷ (có gia lộc).LH: 0877 008 ***",21.0460559,105.7916464,6 m,,Đông - Bắc,,5 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,
37740484,"Chính chủ cần tiền bán gấp nhà mặt phố số 26 Hoàng Văn Thái, Thanh Xuân, Hà Nội",/ban-nha-mat-pho-duong-hoang-van-thai-phuong-khuong-mai/chinh-chu-can-tien-ban-gap-so-26-thanh-xuan-ha-noi-pr37740484,"16,88 tỷ",67.5,4.0,3.0,Thanh Xuân,Hà Nội,2023-07-24,"['37740484-1.jpg', '37740484-2.jpg', '37740484-3.jpg', '37740484-4.jpg']","67,5 m²",250 triệu/m²,"Chính chủ cần tiền bán gấp nhà mặt phố 26 Hoàng Văn Thái, Thanh Xuân, Hà Nội:Thông tin: 67,5m², 3,7m mặt tiền, 250 triệu/m² (có đàm phán nhỏ), trước nhà mặt phố rộng sau mặt ngõ thông ô tô tránh. Nhà 3 tầng cũ đang cho thuê 30 triệu/th.Liên hệ: Mr. Long: 0877 008 ***",20.9965037,105.8261259,"3,7 m",20 m,Đông - Nam,,,4 phòng,3 phòng,,
37687633,"Căn hoa hậu 2pn view công viên Lumiere Boulevard, Masterise Home",/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-binh-3-prj-lumiere-boulevard/-hoa-hau-2pn-view-cong-vien-masterise-home-pr37687633,"3,85 tỷ",70.0,2.0,2.0,Quận 9,Hồ Chí Minh,2023-07-24,"['37687633-1.jpg', '37687633-2.jpg', '37687633-3.jpg', '37687633-4.jpg']",70 m²,55 triệu/m²,"* Thanh toán chuẩn: Chiết khấu 7%.* Thanh toán nhanh: Chiết khấu 7% + 2%.* Khách vay NH lên đến 80%, HTLS 12 tháng sau khi bàn giao đến 10/08/2024, ân hạn nợ gốc 36 tháng từ ngày giải ngân đến 10/08/2026.* Miễn phí QL 12 tháng (Không áp dụng cho CS TT Linh Hoạt).* Chính sách tặng voucher nội thất (tùy loại căn) lên tới 500 triệu đồng (Không áp dụng cho CS TT linh hoạt).* Thanh toán thư thả - Dòng tiền dư giả với chính sách thanh toán linh hoạt trong 4 năm:- Thanh toán 50% trong 3 năm nhận nhà.- Thanh toán 5%/ tháng trong 10 tháng tiếp theo.- Tặng gói nội thất: Sofa, giường, máy lạnh. Tủ lạnh.- Đặc biệt tặng thêm full nội thất bếp trên, dưới (dành cho 100 booking đầu tiền, áp dụng cho chính sách TTLH).Liên hệ hotline: 0396 228 *** hỗ trợ tư vấn chi tiết (24/7).Địa chỉ Lumière Boulevard Sales Gallery: Đường Đỗ Xuân Hợp, Phường An Phú, Quận 2, TP. HCM.",10.836875915527344,106.84032440185547,,,Đông,Đông - Nam,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ
37627175,"Tôi cần bán gấp nhà 68m2 x3T ĐN. Giá sốc 6,1 tỷ. Ngách 69 ngõ 1 Bùi Xương Trạch, Thanh Xuân, Hà Nội",/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/toi-can-ban-gap-68m2-x3t-dn-gia-soc-6-6-ty-ngach-69-ngo-1-thanh-xuan-ha-noi-pr37627175,"6,1 tỷ",68.0,3.0,3.0,Thanh Xuân,Hà Nội,2023-07-24,"['37627175-1.jpg', '37627175-2.jpg', '37627175-3.jpg', '37627175-4.jpg']",68 m²,"6,1 tỷ","Bán nhà riêng 68m² xây 3 tầng - 3 ngủ hướng Đông Nam. Giá 6,1 tỷ. Ngách 69 ngõ 1 Bùi Xương Trạch, Thanh Xuân, HN. Đường 3,3(m) vào nhà, 50(m) ra đường ô tô tránh. Nhà 2 mặt thoáng trước sau, sau nhà có quy hoạch là vườn hoa cực đẹp. LH xem trực tiếp: 0983 333 *** - Nghĩa.- Vị trí đẹp thuận lợi gần trường học, y tế, bệnh viện, công viên, hồ sinh thái, khu vui chơi mua sắm...+ 100(m) ra hồ Khương Hạ, hồ Đầm Hồng, hồ Sinh Thái Đầm Chuối...+ 200(m) ra trường mầm non, tiểu học, THCS, THPT Khương Đình. Trường Trung Cấp Sư Phạm, trung tâm giáo dục nghề nghiệp Thanh Xuân. Khu chưng cư Riverside Garden Vũ Tông Phan.+ 1km ra đường Ngã Tư Sở, Nguyễn Trãi, Trường Chinh, Tây Sơn, Láng. Ga tàu trên cao Nguyễn Trãi.+ 1,2km ra trường Đại Học Y Hà Nội. Đại Học Thủy Lợi, Học Viện Ngân Hàng, Trung cấp nghề Tô Vĩnh Diện, Đại Học Thăng Long.+ 1,5km ra trung tâm thương mại Vinhomes Royal City, nhà Hát múa rối.+ 3km ra bệnh viện tai Mũi Họng Trung Ương, Da Liễu Trung Ương, bệnh Viện Bạch Mai.- Diện tích sổ 65m² (thực tế 68m²) xây dựng 50m² để lại 15m² sân vườn cực thoáng. Xây 3 tầng 1 phòng khách + 3 ngủ đều có ban công thoáng. Hướng Đông Nam.- Giá bán: 6,1 tỷ cần bán gấp trong tháng này có thương lượng chủ mới.+ Liên hệ tôi xem nhà: 0983 333 *** - Quang Nghĩa.(Không có phí môi giới, không phí trung gian).",20.9872801,105.8185879,,"3,3 m",Đông - Nam,Đông - Nam,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản
37740229,"Bán gấp đất 2 mặt tiền sổ riêng, liền kề dự án kcn, chợ, trường học lớn nhất Việt Nam",/ban-dat-duong-kenh-trung-uong-xa-vinh-loc-a-1/ban-gap-2-mat-tien-so-rieng-lien-ke-du-an-kcn-cho-truong-hoc-lon-nhat-viet-nam-pr37740229,"6,2 tỷ",1000.0,,,Bình Chánh,Hồ Chí Minh,2023-07-24,"['37740229-1.jpg', '37740229-2.jpg', '37740229-3.jpg', '37740229-4.jpg']",1.000 m²,"6,2 tỷ","Bán gấp lô đất sổ riêng lô góc 2 mặt tiền.Liền kề dự án vòng xoay ngã 6 kết nối vành đai 3, kcn lớn nhất Việt Nam, trường cấp 1 - 2 - 3 và trục đường huyết mạch trung tâm.Diện tích: 1000m đất trồng cây, đã xây tường bao quanh,Giá: 6 tỷ 200 triệu (giá cũ 9 tỷ) khách nhanh gọn sẽ còn bớt chút ít.Liên hệ Hoàng Tuấn 0968 480 ***em gởi sổ).P/s: Chủ kẹt tiền rất mong khách thiện chí.",10.8224441,106.550547,"16,2 m",6 m,Nam,,,,,Sổ đỏ/ Sổ hồng,
37740190,Chính chủ bán đất mặt phố 152m2 Trường Chinh có thương lượng,/ban-dat-duong-truong-chinh-phuong-khuong-thuong/-chu-ban-mat-pho-152m2-co-luong-pr37740190,45 tỷ,152.0,,,Đống Đa,Hà Nội,2023-07-24,"['37740190-1.jpg', '37740190-2.jpg', '37740190-3.jpg', '37740190-4.jpg']",152 m²,45 tỷ,"Bán đất mặt phố Trường Chinh diện tích 152m², phía sau giáp ngõ thông ra làng Khương Thượng.Mặt tiền 4.4m, nở hậu.Nhà hướng chính Nam, thoáng mát, vỉa hè rộng,Vị trí đất nằm ngay đúng chỗ mở dải phân cách của đường đôi, gần bệnh viện Đại học Y, TTTM Artemis Trường Chinh phù hợp kinh doanh, quy hoạch ổn định, đường rộng, thông thoáng.Hiện đã cho đập phẳng nhà để chờ xây.Có thiết kế nhà văn phòng 8 tầng tặng người mua.Giá bán: 45 tỷ (có thương lượng).Sổ đỏ chính chủ.Liên hệ chính chủ: 0948 998 ***Trang Đỗ).Miễn quảng cáo, báo mạng làm phiền.",21.0007661,105.8288422,"4,4 m",,Nam,,,,,Sổ đỏ chính chủ.,
33039658,Chính chủ cần bán lô góc 2 MT đường nhựa DT: 6x18m nằm trong KDC Bình Sơn sát khu hành chính,/ban-dat-xa-binh-son-4/chinh-chu-can-ban-lo-goc-2-mt-duong-nhua-dt-6-x18-m-nam-trong-kdc-sat-khu-hanh-chinh-pr33039658,"3,6 tỷ",108.0,,,Long Thành,Đồng Nai,2023-07-24,"['33039658-1.jpg', '33039658-2.jpg', '33039658-3.jpg', '33039658-4.jpg']",108 m²,"3,6 tỷ","Siêu phẩm KDC Bình Sơn.- 6 x 18, 95m² thổ, sát khu hành chính.- 2 mặt tiền nhựa, trục chính Bình Sơn.- Khu bàn cờ cực đẹp và đắc địa.- 3 tỷ 6 có thương lượng.Liên hệ: 0707 999 ***",10.7971015269581,107.05891978947,6 m,,,,,,,,
